pre_route_id,post_route_id,metric,pre_value,post_value,corridor
W6,C25,Median Trips,49.0,66.0,Skyland / Barry Farm
W6,C26,Median Trips,49.0,68.0,Skyland / Barry Farm
W6,C29,Median Trips,49.0,104.0,Southern Av / Anacostia
W8,C23,Median Trips,50.0,76.0,Alabama Ave
W8,C25,Median Trips,50.0,66.0,Skyland / Barry Farm
W8,C26,Median Trips,50.0,68.0,Skyland / Barry Farm
W8,C29,Median Trips,50.0,104.0,Southern Av / Anacostia
X2,C57,Median Trips,235.0,22.0,
X2,D20,Median Trips,235.0,246.0,H St / Benning Rd / D St
X8,C43,Median Trips,77.0,77.0,Maryland Ave
X9,C57,Median Trips,95.0,22.0,
X9,D2X,Median Trips,95.0,124.0,H St / Benning Rd / D St
31,D82,Total Ridership,12390.0,8627.0,Wisconsin Ave
32,D10,Total Ridership,37867.0,34441.0,Pennsylvania Ave
33,D80,Total Ridership,72221.0,64439.0,Wisconsin Ave
36,D1X,Total Ridership,22754.0,10748.0,Pennsylvania Ave
42,D70,Total Ridership,17193.0,20919.0,Connecticut Ave
42,D72,Total Ridership,17193.0,22802.0,Foggy Bottom / Mt Pleasant / Brookland
42,D74,Total Ridership,17193.0,33252.0,Foggy Bottom / Mt Pleasant / Brookland
43,D72,Total Ridership,15284.0,22802.0,Foggy Bottom / Mt Pleasant / Brookland
43,D74,Total Ridership,15284.0,33252.0,Foggy Bottom / Mt Pleasant / Brookland
52,D50,Total Ridership,51171.0,49112.0,14th St
54,D5X,Total Ridership,57477.0,46611.0,14th St
59,D5X,Total Ridership,9440.0,46611.0,14th St
60,D44,Total Ridership,3718.0,19396.0,11 St / New Hampshire
62,C75,Total Ridership,4733.0,12462.0,5th St NW
63,C75,Total Ridership,13398.0,12462.0,5th St NW
63,D44,Total Ridership,13398.0,19396.0,11 St / New Hampshire
64,D44,Total Ridership,20081.0,19396.0,11 St / New Hampshire
70,D40,Total Ridership,88869.0,71359.0,Georgia Ave
74,C55,Total Ridership,5769.0,8296.0,
74,D40,Total Ridership,5769.0,71359.0,Georgia Ave
79,D4X,Total Ridership,53860.0,45562.0,Georgia Ave
80,D30,Total Ridership,36286.0,23157.0,N Capitol St
90,C51,Total Ridership,39766.0,25006.0,U St
90,C53,Total Ridership,39766.0,77519.0,U St
92,C51,Total Ridership,50875.0,25006.0,U St
92,C53,Total Ridership,50875.0,77519.0,U St
96,C51,Total Ridership,32149.0,25006.0,U St
A2,C11,Total Ridership,31533.0,32965.0,MLK Ave / Bellevue
A2,C13,Total Ridership,31533.0,30609.0,MLK Ave / 4 St SE
A2,C15,Total Ridership,31533.0,27999.0,MLK Ave / 4 St SE
A2,C17,Total Ridership,31533.0,18596.0,MLK Ave / Bellevue
A31,C31,Total Ridership,80.0,56592.0,Minnesota Ave / Eastern
A4,C11,Total Ridership,20922.0,32965.0,MLK Ave / Bellevue
A4,C17,Total Ridership,20922.0,18596.0,MLK Ave / Bellevue
A4,C27,Total Ridership,20922.0,13674.0,Naylor Rd - Shepherd Pkwy
A6,C11,Total Ridership,22495.0,32965.0,MLK Ave / Bellevue
A6,C13,Total Ridership,22495.0,30609.0,MLK Ave / 4 St SE
A6,C15,Total Ridership,22495.0,27999.0,MLK Ave / 4 St SE
A6,C17,Total Ridership,22495.0,18596.0,MLK Ave / Bellevue
A8,C11,Total Ridership,28528.0,32965.0,MLK Ave / Bellevue
A8,C13,Total Ridership,28528.0,30609.0,MLK Ave / 4 St SE
A8,C15,Total Ridership,28528.0,27999.0,MLK Ave / 4 St SE
A8,C17,Total Ridership,28528.0,18596.0,MLK Ave / Bellevue
B2,C41,Total Ridership,62361.0,36500.0,Bladensburg
D2,D96,Total Ridership,10901.0,15149.0,Massachusetts Ave
D31,C87,Total Ridership,1098.0,2931.0,Upper NW
D4,C71,Total Ridership,9188.0,12888.0,18th St NE
D4,D36,Total Ridership,9188.0,17657.0,K St / Ivy City
D6,D24,Total Ridership,24924.0,13306.0,H St / Benning Rd / D St
D6,D94,Total Ridership,24924.0,12834.0,MacArthur Blvd
D8,C71,Total Ridership,20444.0,12888.0,18th St NE
D8,D36,Total Ridership,20444.0,17657.0,K St / Ivy City
E2,C71,Total Ridership,7737.0,12888.0,18th St NE
E4,C81,Total Ridership,22838.0,17885.0,Upper NW
G2,C91,Total Ridership,9717.0,7563.0,Georgetown / LeDroit Park
G8,D32,Total Ridership,23318.0,14344.0,Rhode Island Ave / NE
G8,D34,Total Ridership,23318.0,13716.0,Rhode Island Ave / NE
H2,C61,Total Ridership,17354.0,32495.0,Irving / Michigan
H4,C61,Total Ridership,21801.0,32495.0,Irving / Michigan
H4,D72,Total Ridership,21801.0,22802.0,Foggy Bottom / Mt Pleasant / Brookland
H6,C63,Total Ridership,9979.0,6323.0,Irving / Michigan
H8,D74,Total Ridership,23307.0,33252.0,Foggy Bottom / Mt Pleasant / Brookland
K2,C77,Total Ridership,2889.0,2929.0,Kansas / Eastern
L2,D70,Total Ridership,30203.0,20919.0,Connecticut Ave
L2,D72,Total Ridership,30203.0,22802.0,Foggy Bottom / Mt Pleasant / Brookland
M4,C81,Total Ridership,6814.0,17885.0,Upper NW
M4,C83,Total Ridership,6814.0,2369.0,Upper NW
M6,C23,Total Ridership,9263.0,12290.0,Alabama Ave
M6,C37,Total Ridership,9263.0,21737.0,Minnesota Ave / Pennsylvania Ave
N2,D90,Total Ridership,8961.0,10002.0,Massachusetts Ave
N2,D96,Total Ridership,8961.0,15149.0,Massachusetts Ave
N4,D90,Total Ridership,9007.0,10002.0,Massachusetts Ave
N4,D96,Total Ridership,9007.0,15149.0,Massachusetts Ave
N6,D90,Total Ridership,1103.0,10002.0,Massachusetts Ave
N6,D96,Total Ridership,1103.0,15149.0,Massachusetts Ave
P6,D30,Total Ridership,30185.0,23157.0,N Capitol St
P6,D34,Total Ridership,30185.0,13716.0,Rhode Island Ave / NE
S2,D60,Total Ridership,47646.0,35633.0,16th St
S2,D6X,Total Ridership,47646.0,36985.0,16th St
S9,D60,Total Ridership,45427.0,35633.0,16th St
S9,D6X,Total Ridership,45427.0,36985.0,16th St
U4,C33,Total Ridership,5735.0,4514.0,Minnesota Ave / Eastern
U5,C37,Total Ridership,9320.0,21737.0,Minnesota Ave / Pennsylvania Ave
U6,C35,Total Ridership,9124.0,9700.0,Minnesota Ave / Eastern
U7,C35,Total Ridership,8407.0,9700.0,Minnesota Ave / Eastern
V2,C31,Total Ridership,34750.0,56592.0,Minnesota Ave / Eastern
V4,C31,Total Ridership,27707.0,56592.0,Minnesota Ave / Eastern
V7,C21,Total Ridership,10461.0,55236.0,Alabama Ave
V7,C23,Total Ridership,10461.0,12290.0,Alabama Ave
V8,C21,Total Ridership,11882.0,55236.0,Alabama Ave
V8,C23,Total Ridership,11882.0,12290.0,Alabama Ave
W1,C27,Total Ridership,9115.0,13674.0,Naylor Rd - Shepherd Pkwy
W2,C27,Total Ridership,13546.0,13674.0,Naylor Rd - Shepherd Pkwy
W2,C29,Total Ridership,13546.0,13337.0,Southern Av / Anacostia
W3,C27,Total Ridership,7544.0,13674.0,Naylor Rd - Shepherd Pkwy
W3,C29,Total Ridership,7544.0,13337.0,Southern Av / Anacostia
W4,C21,Total Ridership,66038.0,55236.0,Alabama Ave
W4,C23,Total Ridership,66038.0,12290.0,Alabama Ave
W5,C21,Total Ridership,1046.0,55236.0,Alabama Ave
W6,C23,Total Ridership,11014.0,12290.0,Alabama Ave
W6,C25,Total Ridership,11014.0,6882.0,Skyland / Barry Farm
W6,C26,Total Ridership,11014.0,6605.0,Skyland / Barry Farm
W6,C29,Total Ridership,11014.0,13337.0,Southern Av / Anacostia
W8,C23,Total Ridership,9862.0,12290.0,Alabama Ave
W8,C25,Total Ridership,9862.0,6882.0,Skyland / Barry Farm
W8,C26,Total Ridership,9862.0,6605.0,Skyland / Barry Farm
W8,C29,Total Ridership,9862.0,13337.0,Southern Av / Anacostia
X2,C57,Total Ridership,69571.0,3030.0,
X2,D20,Total Ridership,69571.0,62671.0,H St / Benning Rd / D St
X8,C43,Total Ridership,4770.0,3775.0,Maryland Ave
X9,C57,Total Ridership,20769.0,3030.0,
X9,D2X,Total Ridership,20769.0,22164.0,H St / Benning Rd / D St
31,D82,Median Ridership,1829.0,1464.5,Wisconsin Ave
32,D10,Median Ridership,5540.0,5846.0,Pennsylvania Ave
33,D80,Median Ridership,11031.0,10887.5,Wisconsin Ave
36,D1X,Median Ridership,3332.0,1772.5,Pennsylvania Ave
42,D70,Median Ridership,2481.0,3503.5,Connecticut Ave
42,D72,Median Ridership,2481.0,3834.0,Foggy Bottom / Mt Pleasant / Brookland
42,D74,Median Ridership,2481.0,5408.0,Foggy Bottom / Mt Pleasant / Brookland
43,D72,Median Ridership,2208.0,3834.0,Foggy Bottom / Mt Pleasant / Brookland
43,D74,Median Ridership,2208.0,5408.0,Foggy Bottom / Mt Pleasant / Brookland
52,D50,Median Ridership,7617.0,8256.5,14th St
54,D5X,Median Ridership,8372.0,7782.5,14th St
59,D5X,Median Ridership,1370.0,7782.5,14th St
60,D44,Median Ridership,516.0,3179.0,11 St / New Hampshire
62,C75,Median Ridership,677.0,2068.0,5th St NW
63,C75,Median Ridership,1984.0,2068.0,5th St NW
63,D44,Median Ridership,1984.0,3179.0,11 St / New Hampshire
64,D44,Median Ridership,2889.0,3179.0,11 St / New Hampshire
70,D40,Median Ridership,12757.0,11881.0,Georgia Ave
74,C55,Median Ridership,850.0,1387.0,
74,D40,Median Ridership,850.0,11881.0,Georgia Ave
79,D4X,Median Ridership,7669.0,7549.0,Georgia Ave
80,D30,Median Ridership,5258.0,3888.0,N Capitol St
90,C51,Median Ridership,5929.0,4086.0,U St
90,C53,Median Ridership,5929.0,12649.0,U St
92,C51,Median Ridership,7541.0,4086.0,U St
92,C53,Median Ridership,7541.0,12649.0,U St
96,C51,Median Ridership,4579.0,4086.0,U St
A2,C11,Median Ridership,4533.0,5452.0,MLK Ave / Bellevue
A2,C13,Median Ridership,4533.0,5052.0,MLK Ave / 4 St SE
A2,C15,Median Ridership,4533.0,4491.0,MLK Ave / 4 St SE
A2,C17,Median Ridership,4533.0,3085.5,MLK Ave / Bellevue
A31,C31,Median Ridership,11.0,9289.5,Minnesota Ave / Eastern
A4,C11,Median Ridership,3010.0,5452.0,MLK Ave / Bellevue
A4,C17,Median Ridership,3010.0,3085.5,MLK Ave / Bellevue
A4,C27,Median Ridership,3010.0,2376.5,Naylor Rd - Shepherd Pkwy
A6,C11,Median Ridership,3269.0,5452.0,MLK Ave / Bellevue
A6,C13,Median Ridership,3269.0,5052.0,MLK Ave / 4 St SE
A6,C15,Median Ridership,3269.0,4491.0,MLK Ave / 4 St SE
A6,C17,Median Ridership,3269.0,3085.5,MLK Ave / Bellevue
A8,C11,Median Ridership,4084.0,5452.0,MLK Ave / Bellevue
A8,C13,Median Ridership,4084.0,5052.0,MLK Ave / 4 St SE
A8,C15,Median Ridership,4084.0,4491.0,MLK Ave / 4 St SE
A8,C17,Median Ridership,4084.0,3085.5,MLK Ave / Bellevue
B2,C41,Median Ridership,9021.0,6059.0,Bladensburg
D2,D96,Median Ridership,1541.0,2398.5,Massachusetts Ave
D31,C87,Median Ridership,158.0,552.5,Upper NW
D4,C71,Median Ridership,1306.0,2090.5,18th St NE
D4,D36,Median Ridership,1306.0,2892.5,K St / Ivy City
D6,D24,Median Ridership,3614.0,2179.5,H St / Benning Rd / D St
D6,D94,Median Ridership,3614.0,2059.5,MacArthur Blvd
D8,C71,Median Ridership,2894.0,2090.5,18th St NE
D8,D36,Median Ridership,2894.0,2892.5,K St / Ivy City
E2,C71,Median Ridership,1112.0,2090.5,18th St NE
E4,C81,Median Ridership,3321.0,2937.0,Upper NW
G2,C91,Median Ridership,1379.0,1249.5,Georgetown / LeDroit Park
G8,D32,Median Ridership,3373.0,2379.0,Rhode Island Ave / NE
G8,D34,Median Ridership,3373.0,2235.0,Rhode Island Ave / NE
H2,C61,Median Ridership,2464.0,5336.0,Irving / Michigan
H4,C61,Median Ridership,3159.0,5336.0,Irving / Michigan
H4,D72,Median Ridership,3159.0,3834.0,Foggy Bottom / Mt Pleasant / Brookland
H6,C63,Median Ridership,1451.0,1052.5,Irving / Michigan
H8,D74,Median Ridership,3337.0,5408.0,Foggy Bottom / Mt Pleasant / Brookland
K2,C77,Median Ridership,421.0,494.0,Kansas / Eastern
L2,D70,Median Ridership,4427.0,3503.5,Connecticut Ave
L2,D72,Median Ridership,4427.0,3834.0,Foggy Bottom / Mt Pleasant / Brookland
M4,C81,Median Ridership,980.0,2937.0,Upper NW
M4,C83,Median Ridership,980.0,395.0,Upper NW
M6,C23,Median Ridership,1350.0,2006.0,Alabama Ave
M6,C37,Median Ridership,1350.0,3580.0,Minnesota Ave / Pennsylvania Ave
N2,D90,Median Ridership,1302.0,1644.5,Massachusetts Ave
N2,D96,Median Ridership,1302.0,2398.5,Massachusetts Ave
N4,D90,Median Ridership,1305.0,1644.5,Massachusetts Ave
N4,D96,Median Ridership,1305.0,2398.5,Massachusetts Ave
N6,D90,Median Ridership,146.0,1644.5,Massachusetts Ave
N6,D96,Median Ridership,146.0,2398.5,Massachusetts Ave
P6,D30,Median Ridership,4358.0,3888.0,N Capitol St
P6,D34,Median Ridership,4358.0,2235.0,Rhode Island Ave / NE
S2,D60,Median Ridership,6881.0,6008.5,16th St
S2,D6X,Median Ridership,6881.0,6221.5,16th St
S9,D60,Median Ridership,6722.0,6008.5,16th St
S9,D6X,Median Ridership,6722.0,6221.5,16th St
U4,C33,Median Ridership,824.0,769.0,Minnesota Ave / Eastern
U5,C37,Median Ridership,1379.0,3580.0,Minnesota Ave / Pennsylvania Ave
U6,C35,Median Ridership,1275.0,1562.5,Minnesota Ave / Eastern
U7,C35,Median Ridership,1217.0,1562.5,Minnesota Ave / Eastern
V2,C31,Median Ridership,5006.0,9289.5,Minnesota Ave / Eastern
V4,C31,Median Ridership,4052.0,9289.5,Minnesota Ave / Eastern
V7,C21,Median Ridership,1535.0,8992.0,Alabama Ave
V7,C23,Median Ridership,1535.0,2006.0,Alabama Ave
V8,C21,Median Ridership,1725.0,8992.0,Alabama Ave
V8,C23,Median Ridership,1725.0,2006.0,Alabama Ave
W1,C27,Median Ridership,1333.0,2376.5,Naylor Rd - Shepherd Pkwy
W2,C27,Median Ridership,1878.0,2376.5,Naylor Rd - Shepherd Pkwy
W2,C29,Median Ridership,1878.0,2195.5,Southern Av / Anacostia
W3,C27,Median Ridership,1082.0,2376.5,Naylor Rd - Shepherd Pkwy
W3,C29,Median Ridership,1082.0,2195.5,Southern Av / Anacostia
W4,C21,Median Ridership,9689.0,8992.0,Alabama Ave
W4,C23,Median Ridership,9689.0,2006.0,Alabama Ave
W5,C21,Median Ridership,150.0,8992.0,Alabama Ave
W6,C23,Median Ridership,1533.0,2006.0,Alabama Ave
W6,C25,Median Ridership,1533.0,1135.5,Skyland / Barry Farm
W6,C26,Median Ridership,1533.0,1089.5,Skyland / Barry Farm
W6,C29,Median Ridership,1533.0,2195.5,Southern Av / Anacostia
W8,C23,Median Ridership,1391.0,2006.0,Alabama Ave
W8,C25,Median Ridership,1391.0,1135.5,Skyland / Barry Farm
W8,C26,Median Ridership,1391.0,1089.5,Skyland / Barry Farm
W8,C29,Median Ridership,1391.0,2195.5,Southern Av / Anacostia
X2,C57,Median Ridership,10223.0,506.0,
X2,D20,Median Ridership,10223.0,10278.0,H St / Benning Rd / D St
X8,C43,Median Ridership,685.0,622.5,Maryland Ave
X9,C57,Median Ridership,2977.0,506.0,
X9,D2X,Median Ridership,2977.0,3710.5,H St / Benning Rd / D St
31,D82,Monthly Ridership,1770.0,1437.8333333333333,Wisconsin Ave
32,D10,Monthly Ridership,5409.571428571428,5740.166666666667,Pennsylvania Ave
33,D80,Monthly Ridership,10317.285714285714,10739.833333333334,Wisconsin Ave
36,D1X,Monthly Ridership,3250.5714285714284,1791.3333333333333,Pennsylvania Ave
42,D70,Monthly Ridership,2456.1428571428573,3486.5,Connecticut Ave
42,D72,Monthly Ridership,2456.1428571428573,3800.3333333333335,Foggy Bottom / Mt Pleasant / Brookland
42,D74,Monthly Ridership,2456.1428571428573,5542.0,Foggy Bottom / Mt Pleasant / Brookland
43,D72,Monthly Ridership,2183.4285714285716,3800.3333333333335,Foggy Bottom / Mt Pleasant / Brookland
43,D74,Monthly Ridership,2183.4285714285716,5542.0,Foggy Bottom / Mt Pleasant / Brookland
52,D50,Monthly Ridership,7310.142857142857,8185.333333333333,14th St
54,D5X,Monthly Ridership,8211.0,7768.5,14th St
59,D5X,Monthly Ridership,1348.5714285714287,7768.5,14th St
60,D44,Monthly Ridership,531.1428571428571,3232.6666666666665,11 St / New Hampshire
62,C75,Monthly Ridership,676.1428571428571,2077.0,5th St NW
63,C75,Monthly Ridership,1914.0,2077.0,5th St NW
63,D44,Monthly Ridership,1914.0,3232.6666666666665,11 St / New Hampshire
64,D44,Monthly Ridership,2868.714285714286,3232.6666666666665,11 St / New Hampshire
70,D40,Monthly Ridership,12695.57142857143,11893.166666666666,Georgia Ave
74,C55,Monthly Ridership,824.1428571428571,1382.6666666666667,
74,D40,Monthly Ridership,824.1428571428571,11893.166666666666,Georgia Ave
79,D4X,Monthly Ridership,7694.285714285715,7593.666666666667,Georgia Ave
80,D30,Monthly Ridership,5183.714285714285,3859.5,N Capitol St
90,C51,Monthly Ridership,5680.857142857143,4167.666666666667,U St
90,C53,Monthly Ridership,5680.857142857143,12919.833333333334,U St
92,C51,Monthly Ridership,7267.857142857143,4167.666666666667,U St
92,C53,Monthly Ridership,7267.857142857143,12919.833333333334,U St
96,C51,Monthly Ridership,4592.714285714285,4167.666666666667,U St
A2,C11,Monthly Ridership,4504.714285714285,5494.166666666667,MLK Ave / Bellevue
A2,C13,Monthly Ridership,4504.714285714285,5101.5,MLK Ave / 4 St SE
A2,C15,Monthly Ridership,4504.714285714285,4666.5,MLK Ave / 4 St SE
A2,C17,Monthly Ridership,4504.714285714285,3099.3333333333335,MLK Ave / Bellevue
A31,C31,Monthly Ridership,11.428571428571429,9432.0,Minnesota Ave / Eastern
A4,C11,Monthly Ridership,2988.8571428571427,5494.166666666667,MLK Ave / Bellevue
A4,C17,Monthly Ridership,2988.8571428571427,3099.3333333333335,MLK Ave / Bellevue
A4,C27,Monthly Ridership,2988.8571428571427,2279.0,Naylor Rd - Shepherd Pkwy
A6,C11,Monthly Ridership,3213.5714285714284,5494.166666666667,MLK Ave / Bellevue
A6,C13,Monthly Ridership,3213.5714285714284,5101.5,MLK Ave / 4 St SE
A6,C15,Monthly Ridership,3213.5714285714284,4666.5,MLK Ave / 4 St SE
A6,C17,Monthly Ridership,3213.5714285714284,3099.3333333333335,MLK Ave / Bellevue
A8,C11,Monthly Ridership,4075.4285714285716,5494.166666666667,MLK Ave / Bellevue
A8,C13,Monthly Ridership,4075.4285714285716,5101.5,MLK Ave / 4 St SE
A8,C15,Monthly Ridership,4075.4285714285716,4666.5,MLK Ave / 4 St SE
A8,C17,Monthly Ridership,4075.4285714285716,3099.3333333333335,MLK Ave / Bellevue
B2,C41,Monthly Ridership,8908.714285714286,6083.333333333333,Bladensburg
D2,D96,Monthly Ridership,1557.2857142857142,2524.8333333333335,Massachusetts Ave
D31,C87,Monthly Ridership,156.85714285714286,488.5,Upper NW
D4,C71,Monthly Ridership,1312.5714285714287,2148.0,18th St NE
D4,D36,Monthly Ridership,1312.5714285714287,2942.8333333333335,K St / Ivy City
D6,D24,Monthly Ridership,3560.5714285714284,2217.6666666666665,H St / Benning Rd / D St
D6,D94,Monthly Ridership,3560.5714285714284,2139.0,MacArthur Blvd
D8,C71,Monthly Ridership,2920.5714285714284,2148.0,18th St NE
D8,D36,Monthly Ridership,2920.5714285714284,2942.8333333333335,K St / Ivy City
E2,C71,Monthly Ridership,1105.2857142857142,2148.0,18th St NE
E4,C81,Monthly Ridership,3262.5714285714284,2980.8333333333335,Upper NW
G2,C91,Monthly Ridership,1388.142857142857,1260.5,Georgetown / LeDroit Park
G8,D32,Monthly Ridership,3331.1428571428573,2390.6666666666665,Rhode Island Ave / NE
G8,D34,Monthly Ridership,3331.1428571428573,2286.0,Rhode Island Ave / NE
H2,C61,Monthly Ridership,2479.1428571428573,5415.833333333333,Irving / Michigan
H4,C61,Monthly Ridership,3114.4285714285716,5415.833333333333,Irving / Michigan
H4,D72,Monthly Ridership,3114.4285714285716,3800.3333333333335,Foggy Bottom / Mt Pleasant / Brookland
H6,C63,Monthly Ridership,1425.5714285714287,1053.8333333333333,Irving / Michigan
H8,D74,Monthly Ridership,3329.5714285714284,5542.0,Foggy Bottom / Mt Pleasant / Brookland
K2,C77,Monthly Ridership,412.7142857142857,488.1666666666667,Kansas / Eastern
L2,D70,Monthly Ridership,4314.714285714285,3486.5,Connecticut Ave
L2,D72,Monthly Ridership,4314.714285714285,3800.3333333333335,Foggy Bottom / Mt Pleasant / Brookland
M4,C81,Monthly Ridership,973.4285714285714,2980.8333333333335,Upper NW
M4,C83,Monthly Ridership,973.4285714285714,394.8333333333333,Upper NW
M6,C23,Monthly Ridership,1323.2857142857142,2048.3333333333335,Alabama Ave
M6,C37,Monthly Ridership,1323.2857142857142,3622.8333333333335,Minnesota Ave / Pennsylvania Ave
N2,D90,Monthly Ridership,1280.142857142857,1667.0,Massachusetts Ave
N2,D96,Monthly Ridership,1280.142857142857,2524.8333333333335,Massachusetts Ave
N4,D90,Monthly Ridership,1286.7142857142858,1667.0,Massachusetts Ave
N4,D96,Monthly Ridership,1286.7142857142858,2524.8333333333335,Massachusetts Ave
N6,D90,Monthly Ridership,157.57142857142858,1667.0,Massachusetts Ave
N6,D96,Monthly Ridership,157.57142857142858,2524.8333333333335,Massachusetts Ave
P6,D30,Monthly Ridership,4312.142857142857,3859.5,N Capitol St
P6,D34,Monthly Ridership,4312.142857142857,2286.0,Rhode Island Ave / NE
S2,D60,Monthly Ridership,6806.571428571428,5938.833333333333,16th St
S2,D6X,Monthly Ridership,6806.571428571428,6164.166666666667,16th St
S9,D60,Monthly Ridership,6489.571428571428,5938.833333333333,16th St
S9,D6X,Monthly Ridership,6489.571428571428,6164.166666666667,16th St
U4,C33,Monthly Ridership,819.2857142857143,752.3333333333334,Minnesota Ave / Eastern
U5,C37,Monthly Ridership,1331.4285714285713,3622.8333333333335,Minnesota Ave / Pennsylvania Ave
U6,C35,Monthly Ridership,1303.4285714285713,1616.6666666666667,Minnesota Ave / Eastern
U7,C35,Monthly Ridership,1201.0,1616.6666666666667,Minnesota Ave / Eastern
V2,C31,Monthly Ridership,4964.285714285715,9432.0,Minnesota Ave / Eastern
V4,C31,Monthly Ridership,3958.1428571428573,9432.0,Minnesota Ave / Eastern
V7,C21,Monthly Ridership,1494.4285714285713,9206.0,Alabama Ave
V7,C23,Monthly Ridership,1494.4285714285713,2048.3333333333335,Alabama Ave
V8,C21,Monthly Ridership,1697.4285714285713,9206.0,Alabama Ave
V8,C23,Monthly Ridership,1697.4285714285713,2048.3333333333335,Alabama Ave
W1,C27,Monthly Ridership,1302.142857142857,2279.0,Naylor Rd - Shepherd Pkwy
W2,C27,Monthly Ridership,1935.142857142857,2279.0,Naylor Rd - Shepherd Pkwy
W2,C29,Monthly Ridership,1935.142857142857,2222.8333333333335,Southern Av / Anacostia
W3,C27,Monthly Ridership,1077.7142857142858,2279.0,Naylor Rd - Shepherd Pkwy
W3,C29,Monthly Ridership,1077.7142857142858,2222.8333333333335,Southern Av / Anacostia
W4,C21,Monthly Ridership,9434.0,9206.0,Alabama Ave
W4,C23,Monthly Ridership,9434.0,2048.3333333333335,Alabama Ave
W5,C21,Monthly Ridership,149.42857142857142,9206.0,Alabama Ave
W6,C23,Monthly Ridership,1573.4285714285713,2048.3333333333335,Alabama Ave
W6,C25,Monthly Ridership,1573.4285714285713,1147.0,Skyland / Barry Farm
W6,C26,Monthly Ridership,1573.4285714285713,1100.8333333333333,Skyland / Barry Farm
W6,C29,Monthly Ridership,1573.4285714285713,2222.8333333333335,Southern Av / Anacostia
W8,C23,Monthly Ridership,1408.857142857143,2048.3333333333335,Alabama Ave
W8,C25,Monthly Ridership,1408.857142857143,1147.0,Skyland / Barry Farm
W8,C26,Monthly Ridership,1408.857142857143,1100.8333333333333,Skyland / Barry Farm
W8,C29,Monthly Ridership,1408.857142857143,2222.8333333333335,Southern Av / Anacostia
X2,C57,Monthly Ridership,9938.714285714286,505.0,
X2,D20,Monthly Ridership,9938.714285714286,10445.166666666666,H St / Benning Rd / D St
X8,C43,Monthly Ridership,681.4285714285714,629.1666666666666,Maryland Ave
X9,C57,Monthly Ridership,2967.0,505.0,
X9,D2X,Monthly Ridership,2967.0,3694.0,H St / Benning Rd / D St
31,D82,Unique Stops,35.0,30.5,Wisconsin Ave
32,D10,Unique Stops,47.0,46.5,Pennsylvania Ave
33,D80,Unique Stops,42.5,37.0,Wisconsin Ave
36,D1X,Unique Stops,44.5,21.5,Pennsylvania Ave
42,D70,Unique Stops,28.5,34.0,Connecticut Ave
42,D72,Unique Stops,28.5,26.0,Foggy Bottom / Mt Pleasant / Brookland
42,D74,Unique Stops,28.5,54.0,Foggy Bottom / Mt Pleasant / Brookland
43,D72,Unique Stops,26.0,26.0,Foggy Bottom / Mt Pleasant / Brookland
43,D74,Unique Stops,26.0,54.0,Foggy Bottom / Mt Pleasant / Brookland
52,D50,Unique Stops,60.0,49.0,14th St
54,D5X,Unique Stops,49.5,18.0,14th St
59,D5X,Unique Stops,18.5,18.0,14th St
60,D44,Unique Stops,18.5,39.5,11 St / New Hampshire
62,C75,Unique Stops,23.5,23.5,5th St NW
63,C75,Unique Stops,45.0,23.5,5th St NW
63,D44,Unique Stops,45.0,39.5,11 St / New Hampshire
64,D44,Unique Stops,38.5,39.5,11 St / New Hampshire
70,D40,Unique Stops,56.5,54.5,Georgia Ave
74,C55,Unique Stops,22.0,26.5,
74,D40,Unique Stops,22.0,54.5,Georgia Ave
79,D4X,Unique Stops,17.0,17.0,Georgia Ave
80,D30,Unique Stops,48.5,45.5,N Capitol St
90,C51,Unique Stops,41.5,57.0,U St
90,C53,Unique Stops,41.5,60.0,U St
92,C51,Unique Stops,61.5,57.0,U St
92,C53,Unique Stops,61.5,60.0,U St
96,C51,Unique Stops,67.5,57.0,U St
A2,C11,Unique Stops,38.5,49.5,MLK Ave / Bellevue
A2,C13,Unique Stops,38.5,35.0,MLK Ave / 4 St SE
A2,C15,Unique Stops,38.5,45.5,MLK Ave / 4 St SE
A2,C17,Unique Stops,38.5,43.0,MLK Ave / Bellevue
A31,C31,Unique Stops,20.0,44.0,Minnesota Ave / Eastern
A4,C11,Unique Stops,42.0,49.5,MLK Ave / Bellevue
A4,C17,Unique Stops,42.0,43.0,MLK Ave / Bellevue
A4,C27,Unique Stops,42.0,52.0,Naylor Rd - Shepherd Pkwy
A6,C11,Unique Stops,44.0,49.5,MLK Ave / Bellevue
A6,C13,Unique Stops,44.0,35.0,MLK Ave / 4 St SE
A6,C15,Unique Stops,44.0,45.5,MLK Ave / 4 St SE
A6,C17,Unique Stops,44.0,43.0,MLK Ave / Bellevue
A8,C11,Unique Stops,41.0,49.5,MLK Ave / Bellevue
A8,C13,Unique Stops,41.0,35.0,MLK Ave / 4 St SE
A8,C15,Unique Stops,41.0,45.5,MLK Ave / 4 St SE
A8,C17,Unique Stops,41.0,43.0,MLK Ave / Bellevue
B2,C41,Unique Stops,49.0,51.5,Bladensburg
D2,D96,Unique Stops,24.5,67.0,Massachusetts Ave
D31,C87,Unique Stops,28.5,38.0,Upper NW
D4,C71,Unique Stops,25.0,47.5,18th St NE
D4,D36,Unique Stops,25.0,39.5,K St / Ivy City
D6,D24,Unique Stops,77.5,50.0,H St / Benning Rd / D St
